Date,AAPL,AMZN,CAT,CVX,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,V,XOM
2013-02-01,13.72535228729248,13.25,71.643798828125,67.91773223876953,19.276456832885742,51.577064514160156,33.90362548828125,25.040672302246094,29.5478458404541,22.49253273010254,0.2853761315345764,15.541831970214844,52.92145538330078,36.14210510253906,53.17574691772461
2013-02-04,13.383444786071777,12.99899959564209,70.75804138183594,67.15985870361328,18.864383697509766,51.528404235839844,33.78318786621094,24.913928985595703,27.937772750854492,22.09792137145996,0.28053152561187744,15.283089637756348,52.45442581176758,35.70672607421875,52.65010452270508
2013-02-05,13.853036880493164,13.344499588012695,70.88764190673828,67.5154800415039,19.031402587890625,51.91079330444336,34.56965637207031,25.440887451171875,28.464523315429688,22.146244049072266,0.28699102997779846,15.47434139251709,52.76811981201172,36.36320495605469,52.99857711791992
2013-02-06,13.838208198547363,13.111000061035156,70.35472869873047,67.57378387451172,19.14150047302246,52.418365478515625,34.44212341308594,25.554292678833008,28.872011184692383,22.01738929748535,0.28468403220176697,15.367462158203125,53.081790924072266,36.65724563598633,53.028076171875
2013-02-07,14.249677658081055,13.011500358581543,69.20978546142578,67.05491638183594,19.235448837280273,52.18891906738281,34.17286682128906,25.95451545715332,28.474464416503906,21.969070434570312,0.28353071212768555,15.16496753692627,53.081790924072266,35.8001823425293,52.45156478881836
2013-02-08,14.455406188964844,13.09749984741211,69.74267578125,67.4163818359375,19.519275665283203,52.48095703125,34.45628356933594,25.86113166809082,28.375072479248047,22.18651008605957,0.2853761315345764,15.119967460632324,52.80295181274414,35.968875885009766,52.66551971435547
2013-02-11,14.606059074401855,12.86050033569336,69.5626449584961,67.4163818359375,19.445960998535156,52.432281494140625,34.47754669189453,25.754404067993164,28.08685302734375,22.436161041259766,0.2886059880256653,15.266216278076172,52.84477996826172,35.6337890625,52.46940994262695
2013-02-12,14.239940643310547,12.9350004196167,70.00911712646484,67.91773223876953,19.403213500976562,52.70344924926758,34.817649841308594,25.054004669189453,27.202306747436523,22.452266693115234,0.2867603003978729,15.181838035583496,52.963287353515625,35.74094009399414,52.57637405395508
2013-02-13,14.212850570678711,13.47350025177002,69.40421295166016,67.8765869140625,19.45689582824707,52.60610580444336,34.491722106933594,24.820541381835938,27.738998413085938,22.573060989379883,0.2853761315345764,15.187463760375977,53.367591857910156,35.35261154174805,52.70117950439453
2013-02-14,14.200072288513184,13.461999893188477,69.18099975585938,67.98237609863281,19.580171585083008,52.71038055419922,34.874324798583984,24.573741912841797,28.325382232666016,22.581113815307617,0.2936815321445465,15.221220970153809,53.52093505859375,35.62900161743164,52.61204147338867
2013-02-15,14.004380226135254,13.254500389099121,68.84976959228516,67.54169464111328,19.7061767578125,52.95376205444336,34.6334342956543,24.960622787475586,28.146484375,22.55695152282715,0.2936815321445465,15.350589752197266,53.3536376953125,36.088130950927734,52.516937255859375
2013-02-19,13.999205589294434,13.487500190734863,68.84252166748047,68.1057357788086,20.053131103515625,53.50999069213867,35.03729248046875,25.12738037109375,28.75274658203125,22.77619171142578,0.28975948691368103,15.586836814880371,53.93919372558594,36.00132751464844,53.0875129699707
2013-02-20,13.660175323486328,13.320500373840332,67.12870025634766,67.55933380126953,19.69548988342285,53.294437408447266,34.44212341308594,25.167409896850586,28.285625457763672,22.630035400390625,0.2856068015098572,15.508087158203125,53.73006820678711,35.50107192993164,52.87948989868164
2013-02-21,13.575265884399414,13.29699993133545,65.91170501708984,67.55933380126953,19.771791458129883,53.44741439819336,34.18706130981445,25.154067993164062,27.112855911254883,22.321483612060547,0.28353071212768555,15.4180908203125,53.702186584472656,35.96247863769531,52.65363311767578
